	Iozone: Performance Test of File I/O
	        Version $Revision: 3.420 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England, Vikentsi Lapa.

	Run began: Mon Oct 28 15:33:53 2013

	Auto Mode
	Command line used: iozone -a
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
          262144     512  141773  128251  3508212  3822556 3297204  128456 3799243  4360860  3519227   129604   127208 3973561  3886383
          262144    1024  126209  132893  4141164  4691453 4804952  130771 4005144  4179654  4527537   131268   141151 2713478  2919622
          262144    2048  137157  108565  2588360  2606578 2485885  139423 2361043  1739692  2566315   142034   147888 2440339  2612195
          262144    4096  143141  140033  2482893  2369663 2295806  145528 2251170  1780433  2558772   122049   145404 2350771  2377852
          262144    8192  130942  117633  2255548  2217160 2245629  149987 2311492  1650259  2388597   157129   152045 2475508  2339631
          262144   16384  126787  133979  2271747  2425888 2377292  150819 2449096  1736212  2358870   176835   173635 2098866  2410697
          524288      64   56258   69809  4303407  3997593 3811893   21385 3522896  5113962  3437887    73707    70548 3598009  3547184
          524288     128   78193   67315  3162306  3154047 3061019   43655 3157924  4529559  3472589    75011    75784 3557370  4150668
          524288     256   78620   71430  4756354  4507989 4823352   49702 3338820  3297426  3030741    71183    71894 3381454  3394309
          524288     512   76956   67405  3230162  3291902 3276760   55714 2824965  3020425  3141669    77232    74014 3468431  3482272
          524288    1024   76227   72316  3917510  3650983 3431181   59191 2926658  2339359  2912564    80267    75856 3343033  3315093
          524288    2048   76312   60636  2271601  2260037 2381449   60973 2323220  1475786  2315127    70540    79167 2328275  2314674
          524288    4096   76757   66637  2759528  2651601 2637715   60668 3262462  2013016  2888223    77118    77105 3407807  3345143
          524288    8192   71232   67358  3366086  3433356 3186252   64796 3286309  2532757  3204831    76104    72852 3110763  3267650
          524288   16384   70404   69299  3355766  3630052 3405063   75699 3317268  1697137  3323053    77561    76680 3415487  3091356

iozone test complete.
